taxa,PC1,PC2,PC3
PI416797,-46.6442936793018,13.1788181321136,2.91856068024993
PI587949,-7.11546068046671,-35.1631124145842,21.7558798325402
PI594717A,-6.14948712401148,-41.091405632424,16.2999608319837
PI307836,22.7716362910936,-46.7666193640255,-1.9203288788916
PI323575,44.6689874833509,-64.5633088099945,-10.471469664193
PI507212,-57.3921569445553,16.0293927703631,6.41094383333417
PI548608,51.5706600135882,43.2828120671871,-4.46266504833916
PI567181B,-8.58416122446726,-29.5506203359233,17.5626414100152
PI578313B,43.1594900372447,-62.2007058058279,-11.3543726856016
PI594662A,-6.88414277775166,-44.5482530937792,29.2797317895439
PI612759C,12.3768199165916,-14.2489761913871,-17.2234054586812
PI594753A,35.6860498274218,-71.1611663405309,0.964717445510614
PI208435,-3.10679076597606,-41.5877773348098,20.2893501666319
PI265498,19.0459835353654,-8.11401363395887,23.2588306323149
PI506763,-50.477280826805,14.3775580493866,3.51461398870156
PI507537,-51.729592756196,15.6123657765626,5.64286433153533
PI587805,-2.83584387404931,-54.417073772842,19.8178037561594
PI594640,-10.1234869689471,-48.5822754774637,23.1295586942792
PI587886,5.19829966570271,-20.5728795455465,13.1074953548043
PI605817D,-8.49253377007368,-30.6751603870366,15.971946059052
PI507533,-40.9837468594614,14.7935981554433,6.60312073076709
PI304217,-42.0512939614221,10.9250432495832,2.37485368111606
PI476918,-8.64647429064061,-36.2296534097791,19.9722206568873
PI578323B,41.8883825082295,-61.8709847005514,-12.0262726145574
PI567350A,42.4539254180802,-67.4779166456456,-12.0342651272347
PI587860,-13.8761739714605,-48.5553469085995,30.3262219643056
PI416999,-51.262281245056,15.8098322758779,0.218664848644119
PI507304,-54.5847603662273,13.5319451508611,7.57249697827213
PI549019,17.7271078043396,-51.7408466337885,0.453696154112212
PI587629,-8.39937427054002,-39.0821701021263,18.9794053178747
PI506962,-49.950207531535,12.6595688809351,3.22737049471712
PI355069,-2.20441222734484,23.0021189175117,-4.71351215490573
PI506483,-39.0141784590129,12.3712085374152,2.47344183061883
PI416783,-18.8443390719028,20.4760243433914,-17.4368099751742
PI542709,49.1430247326523,35.3633539839815,14.5687027447222
PI567134,1.64567827809021,-45.9396204269492,23.887863315759
PI587788B,1.58850473928503,-50.1410155160694,21.4515103107996
PI594651,-9.71698417597766,-33.3665405578944,20.6322290012793
PI578491B,-4.47606551691095,-40.1300611602376,23.2892763017465
PI587781,-22.5912384523768,-21.2405623423008,16.0172230508709
PI594225B,-54.908426191056,18.0785868402418,4.65408727785884
PI417108,-28.8401875954982,19.249334663546,-4.68079401176852
PI423754,-34.3210205090079,21.6060694094227,-5.3314246332101
PI594814,-20.1452675514273,-21.9681469844348,23.0800176908856
PI417504,-7.83171142701373,-42.5013469585071,23.217163467791
PI567269C,-10.2294159798896,-44.2516480995737,21.0562635251723
PI567335B,36.12401437655,-58.1330392704009,-20.1489237275942
PI506961,-51.0143055924426,14.0180891968794,8.33111253811932
PI468130,40.2603117432655,-61.4006766096946,-8.21527634769156
PI566984,-23.8717712833314,-15.6206570324316,9.66375668560303
PI210348,2.14512103553476,-44.737160404741,14.2489477759245
PI567667C,6.01703171273843,-58.7700798850729,22.026635647542
PI587993,-5.75931821481707,-33.196444916598,7.25433921183269
PI567205,10.4958073291049,-11.6349744466819,-8.13335084720324
PI506846,-50.778042353241,17.2227342387507,1.42125088054804
PI594740C,-4.38505827027922,-42.0799138396619,17.6944844751573
PI441377,2.39479971479358,-44.460190915036,23.6094927360028
PI567257C,-8.70446464754897,-34.8285836404012,24.2014175484474
PI567058B,-22.083142495694,-25.6985764496186,14.5219333769533
PI594424,6.90934049264005,-12.6065649176012,9.62823803407576
PI548346,-45.9565356194724,13.9700758684412,5.90535719532559
PI603900,40.6025621593094,31.3304158820789,-24.4414096238321
PI506921,-49.4107362160666,19.2027630495432,4.33682467547892
PI588011E,-25.3415686916942,1.78575741997217,-0.200309652859622
PI587913A,1.21746210272619,-48.8208713928338,20.8230274903854
PI605870B,-13.0448824008599,-29.4461268912563,12.034819463654
PI587559A,-3.02620970424237,-39.0987485233982,22.4230341772282
PI567031B,-15.4098341787755,-23.5479186034495,16.8078726113025
PI594789A,-6.71486019461248,-25.7016367749465,10.4163075988551
PI587616,-10.6144131119502,-46.31311316087,29.6198826363611
PI587703B,-10.512258736732,-27.6067570763965,13.9751816560598
PI594574,-9.02915900857185,-34.9171211456921,21.7538142676292
PI471901,-39.9338676756736,2.44634312009459,10.3398058633918
PI566985B,-1.77533730288443,-43.9044997635379,20.63717276589
PI506812,-42.9922914260852,4.92873082583162,10.2415449710323
PI587633A,2.27033432085848,-45.6359083072838,16.6349978893473
PI458297,-37.2172639205959,12.0682716266664,-3.84377017572863
PI549045B,38.4168834843019,-62.6934717865866,-16.3907941569895
PI587814E,-15.4517755382148,-32.9674562647063,18.0619127224196
PI506555,-51.9196561160589,12.0124622269305,4.68259825327262
PI587751,-1.29426912291648,-43.8138848262918,18.2412910301989
PI567325B,7.8214738814126,-47.929800723777,9.90036211621007
PI578453,-3.19813693554621,-43.4654736615827,26.2982689484594
PI594781,-7.87572497739431,-22.466682544509,8.48578805844841
PI578443,-14.2078887422408,-31.590805773418,9.3794135804361
PI603605,-9.60522906418854,-39.1667667423863,20.0548304780354
PI230974,-42.8400832728765,6.84480514997347,4.22435658485733
PI587814F,-8.84632312553649,-38.2751694061024,18.7706354072431
PI548497,-1.81617848492504,-35.2542231170238,14.6271990088972
PI594666A,-7.5144399716015,-40.3170021433235,18.4498494718009
PI587669,-10.5039709300884,-37.2381642133573,19.2934998932089
PI587723A,0.921762504386356,-36.4719502559607,14.995578245715
PI416873B,-10.9907136417057,7.42463920301526,13.1473230629733
PI587642A,-5.78323836547783,-44.7135587943771,31.1982616696912
PI567035A,-13.0301693317126,-28.2060035420431,12.8864636470117
PI567184,4.88901381738108,-14.8807480687953,16.9554351894602
PI567007A,-13.0654562511715,-39.0379516460093,23.9910031761076
PI374180,-20.9614781864508,-15.7331764990733,12.5375083543419
PI476882,-20.0219472088735,-24.3072148233826,11.6739475304073
PI509091A,-43.8525051871305,7.54513123163179,7.25625639349947
PI605772,-0.0629220213941745,-39.4082253371803,8.56647198867199
PI458257,-12.9877620249887,2.45287161048983,7.21370654106037
PI587725C,2.7105366091882,-47.3091779543636,22.4483477650511
PI594400,2.00568592500862,-53.8625046499681,26.373128393408
PI587692A,-6.33147505785455,-31.4270809547489,13.2310794029993
PI423912,-48.0563502922994,18.9137795711986,1.39916565807516
PI476878,-5.29970255566252,-51.0776867033118,26.559508617737
PI506733B,-35.2296810681157,18.1129115212555,1.53432657807024
PI209837,-14.5697624842446,-26.9898766557538,23.4118799250462
PI567054A,-0.687425809129399,-47.7585483369768,28.1740895748693
PI567070C,-0.946505490089703,-45.8284299797736,20.7273144311324
PI587974,-5.10608364202763,-48.9869943971389,18.6944785568123
PI285095,-22.6480914913913,-21.3879150710524,14.9128468700426
PI416933,-56.2024054961832,17.1798158801395,6.21185108346505
PI203405,-31.9490739678067,1.20445193084305,14.8657111323178
PI587614,-2.43273050197546,-48.4812725978883,29.4373714421966
PI398194,-24.7770137286736,11.8773388285878,1.25870646772166
PI587626,-8.28079900395088,-28.8318157210631,15.0081451589222
PI416790,-49.5955982708451,18.9861946413706,5.58450484122996
PI548503,51.8869817811484,16.9262624335022,22.6986537920462
PI175181,27.2138953324506,-51.6743697899941,0.273459507432483
PI578467,-13.7633542069465,-38.3409133890308,21.3844130138037
PI594595,-3.81313018041224,-50.6386938834305,22.1921800985015
PI416932,-57.5002027670444,17.8121990294862,6.15182920564635
PI346304,-0.784640018857146,-40.8840289210313,19.6717269258275
PI506660,-55.5053620140232,15.2797420783425,5.58155444905618
PI548647,34.2194891139426,24.940287251987,-19.2412841000011
PI567065,-16.1520856359071,-33.9558864371927,22.1148370605733
PI227687,-10.0328360539038,-19.7736873712899,17.0565238061372
PI399104,-25.6359901720643,9.11808012918164,4.31777091453352
PI548572,40.2840063984072,23.9486863148768,-23.4814236336384
PI476924,-7.37661797175217,-27.3703110650972,8.63287715280442
PI587682C,-0.950193738527972,-35.5139784943124,22.0152860621716
PI281888,-4.15915020972535,-39.7053485791199,18.4053331761934
PI567375C,6.21886933505013,-28.9788727964047,-1.87262331435623
PI509098,-22.5970827293678,7.87784732691173,-0.768745158940716
PI285094,-10.383082894148,-23.5271680083872,18.0576391430186
PI587791,-5.01356465868079,-47.6596083885211,21.4101264242458
PI417358,-49.54450380476,19.0120570568397,2.72887412312348
PI506507,-12.1811854607618,-4.10911597153964,20.3528065906463
PI587722,0.745644519715213,-54.0646066205534,21.1953479010862
PI567089B,-0.400553073661134,-47.3729178436564,20.821840376107
PI603722,4.01544417957853,-50.5752815900949,23.5523933758798
PI561391,-48.7848250181033,7.04659363879101,8.72220102918616
PI587575B,-7.04691390091585,-41.9965665396381,27.3322775904809
PI265491,-3.42162792200631,-41.2976699886277,21.1799534622343
PI458267,-35.4874989687331,13.2786160462849,-1.33972868581207
PI507397,-57.3653625934099,17.8500186808361,5.86029234675686
PI417112,-41.0036638950765,2.89035245269641,12.8328239680506
PI507361,-35.4623472430229,12.0365800154707,-2.06416330784424
PI603538C,-7.3171342822812,-29.3043355604775,15.9015882218249
PI588014B,0.442036471851349,-46.5093690117193,11.9450098825557
PI506750,-49.6972988047417,21.1197830737679,2.39706258608557
PI587561,1.45431529961604,-58.2062240387047,30.6464312512495
PI549020,-14.4386564466865,-5.60342724913696,2.98858804799251
PI587584,-10.7800296938436,-51.5995023330213,27.5517721265845
PI323557,5.96784112147418,-40.2136309141476,-1.94072953241791
PI507451,-52.7706343870076,10.6054994887978,7.03643379174438
PI549018,18.2758471866106,-48.1252529599349,-1.2665777584514
PI566977A,-4.73853086979318,-38.9138103731779,19.2144223315827
PI578308A,31.4367944552933,-54.4360081888855,-13.6741165454351
PI567336C,53.2016768196929,-76.9571057218888,-6.23189502016388
PI548455,-3.34245412260135,-39.1284324292651,26.8861638628783
PI417357,-38.6978706132639,13.3694545501168,6.99401742015035
PI587553B,-2.5993989203921,-40.7526374086082,15.1576369196615
PI594879,-6.88866871858316,-27.7410501651618,10.6473693726929
PI175185,15.8563418189332,-46.1738646654395,0.134933761772511
PI506490,-47.4204744185349,12.6700345597783,1.35061379072796
PI548607,-3.0009406071261,25.7348782816422,-31.3323703423343
PI567322,34.0234857492907,-51.8047573866142,-13.5718948360334
PI587585D,-7.31698049073291,-47.9692600686949,26.5070342064734
PI417463,-45.1894908256882,6.37892170009738,7.57499679212806
PI423801,-38.3770578851053,11.6401212851804,-2.23816081126474
PI588051,-2.84889486056819,-48.8332044770727,20.6974861596037
PI587660B,-12.4732392880326,-33.6973233680446,11.5042251347678
PI587572A,-9.2502929055303,-31.893323355215,12.0798490942082
PI417131,-42.8991424812732,10.9791626185016,4.79144129438207
PI594551,-5.64917570310764,-30.4672584733536,15.8558394991961
PI424456,-50.1802852790094,9.9894632491561,7.04228300207462
PI594586C,-12.1242438426139,-37.7183234873898,19.6176878288941
PI506500,-47.0425777793628,16.5934961339627,7.31842177461679
PI567466B,50.459140942168,-73.7859739958587,-9.08160844590054
PI506777,-45.1905777967535,13.4305520629611,6.6042833333147
PI567042,1.70558850038753,-43.3932805003631,25.7355638597866
PI416788,-50.56321082881,12.7770421022223,9.48483269455349
PI587579B,-9.59280390109297,-42.0376377696749,23.407763432095
PI594430C,-13.3023404956833,-28.1853932744349,15.7484867282255
PI504288,38.8169008579819,-62.9288396742109,-16.440097166529
PI606419,-3.97343740527656,-41.9947781488748,11.0992510154744
PI398254,-36.6767351393721,17.7333120473348,-3.59632697210853
PI506550B,-47.4977242982078,14.7163528717096,7.02417223306973
PI594602,-10.7367376702285,-40.0952749423196,17.8319695378159
PI506616,-50.2706078241197,12.7116378336223,6.57319040757837
PI259540,-3.63899120667662,-38.3293564323273,19.4910953800965
PI587682B,-14.2402794408119,-31.7606405426848,6.9133579769983
PI458185,-36.2531777147073,17.4822032506312,-4.70474367100311
PI417427,-48.5990740668323,17.9481873543748,5.00860317266668
PI587992E,-3.50430673239885,-43.2860776883888,16.1131612112737
PI587707,-9.63245806322596,-39.5706800073235,23.5172975781434
PI417272,-47.6182546934889,13.920685226346,8.55449607174112
PI506880,-43.1440547370006,10.1291580552242,12.2634923167128
PI587900A,-7.64618333056252,-47.2078711274355,24.4520050913053
PI587695,-11.2759885028118,-40.58234210886,26.0285999437858
PI515960,15.1629622801211,17.231203059033,7.52560495604737
PI548559,-18.23785965568,24.5094255690656,6.97119083980679
PI506651,-41.4183330415177,9.24489987295764,3.92049146956811
PI567093B,-0.291339180171167,-43.0344922365414,17.5174899693562
PI588039,6.66776975857314,-28.2807818578276,37.2820198302038
PI274506,0.666842296221203,-37.5233301711003,12.1761558549172
PI506756,-51.9922213257433,16.1532036451154,5.46084409521243
PI587698A,3.99978940343643,-12.9641048796293,22.1910351902469
PI587631A,-7.2415766431228,-37.2602438584255,26.1938233363081
PI594614B,-0.714637822406361,-37.5620398942331,21.5253967527211
PI507690,5.55030256598147,5.75931794915108,3.62899613853837
PI588011D,-11.8307265704844,-28.1060513859479,11.217445819397
PI507577,-52.5107250142286,15.1122547360779,7.41738324143628
PI506548,-41.9074945325416,14.5124775173675,6.43252824726233
PI200526,-35.0096606012159,2.43856338105946,12.5336647981121
PI567376B,31.75107144826,-52.6878513521738,-14.2216216066345
PI587806B,-9.12829151576756,-35.7325525033257,19.3470899598417
PI561382,-11.8245411728405,-34.89614290995,20.7544480176058
PI587842,-3.13854001764334,-37.2992701313639,29.7809405183574
PI468973,-6.81477955412363,-43.1008193635656,23.1443786696083
PI365426,41.6688082477555,-62.5792786872699,-8.44472792913863
PI417111,-52.1573063185695,11.815341197107,5.28552881064785
PI548545,21.6542431286537,22.9077754695552,-17.8887433044837
PI417236,-47.8299020504588,14.4822253013901,1.92489344472116
PI606366,-7.7895393621842,-43.1777667881229,18.8950059509613
PI507139,-49.9775201455919,16.430802698145,-0.849313552667342
PI594794A,-10.4160699384481,-38.6809059059633,22.035818212334
PI587815B,-0.0667558496992622,-39.8840052242044,23.5361460202759
PI307881,21.1149941781773,-49.3395156598963,1.09109578904183
PI587899,-10.3184259333944,-35.1374661893468,20.5012444554441
PI587969,-3.33996255248343,-41.3143486563309,17.6707147632093
PI507122,-43.1515230850182,13.9072839458768,5.66377992656327
PI567016,-7.24566057580538,-40.7630510790323,20.4901709707873
PI594699,0.0171375632606946,-49.949225987686,24.0269336997508
PI507031,-50.4182054722608,19.1103414477383,2.20322642902916
PI567682B,18.357628733348,-61.0325877778324,17.9017287523166
PI566999A,-17.6298166090339,-34.1896193099029,21.8931704540332
PI532458,-3.10422765731348,-39.1414395238155,15.5737576400184
PI407743,-6.52062109781231,-42.7418310372344,20.3766351857197
PI587926,-1.27198306614992,-44.4579568583474,21.881819958233
PI567056A,-18.4861347524276,-26.5714376148305,15.9329266021153
PI416907,-50.3997622755159,13.0148435831766,8.94209134124619
PI612759A,29.9225179354506,-36.0478016494516,-13.2741171544054
PI423920,-48.6201882640001,10.5701388781748,6.42848368930385
PI567783,31.5933568152954,35.5496204068188,2.92029761245448
PI200530,-50.9088888166645,12.5545431519332,6.43087191382039
PI174856,-3.94295599736496,-37.7112384643675,14.5969181836606
PI567027B,-18.6405030609859,-27.6536451975787,20.2142120260634
PI587702,-7.43163032128163,-41.8881898402677,14.5082036653602
PI506472,-51.9245998906505,16.3619420385608,5.19484573249256
PI506549,-45.3040822406668,16.1336009575737,1.58552760709045
PI587878,-23.6669830898469,-14.5962270285527,13.9896774729091
PI566977B,-4.1933638200369,-41.1880727164162,19.0239797757145
PI593996,-40.59001465297,13.0516023251726,2.49806969443762
PI509094,-28.2931280815677,8.275729869071,4.33161014994658
PI567191,-9.73326129089947,-46.4302159447189,21.9567173589706
PI594868,-13.6528415877194,-39.1902176634433,21.3967382292478
PI566992B,-8.76936301213471,-41.9917033555999,23.0712686009055
PI247678,-7.2072845426934,-20.1634731897832,9.20840021599509
PI594659A,-3.61722268047887,-42.906688661489,25.6521318177002
PI567011A,-6.1591781701722,-40.3965374236382,22.7971231139643
